microorganism	locus_tag	log2FoldChange	padj	diffexpr
B. infantis	Blon_2376	-4.94738201284338	0.00143492413245867	Downregulated
B. infantis	Blon_0223	-5.22202095846989	0.00143901950182235	Downregulated
L. symbiosum	HMPREF9475_04186	-3.67584266762813	0.0014415626718586	Downregulated
B. infantis	Blon_2408	-4.66367076657382	0.00146986864511384	Downregulated
B. thetaiotaomicron	BT_1956	3.53636771878585	0.00147310556101598	Upregulated
B. bifidum	BbifJCM1254_03560	-2.71528642664421	0.00147629040456337	Downregulated
B. infantis	Blon_0236	-4.93481686955515	0.00147980939339059	Downregulated
B. infantis	Blon_0646	-5.25503931614659	0.00148112022678885	Downregulated
L. symbiosum	HMPREF9475_00738	-3.16505927429357	0.00148365743390173	Downregulated
B. breve	BBBR_0019	-4.54720607188498	0.0014841958982139	Downregulated
B. breve	BBBR_0974	-4.50481698525294	0.00149675109139889	Downregulated
L. symbiosum	HMPREF9475_02356	-3.48730559057391	0.00150533712202031	Downregulated
L. symbiosum	HMPREF9475_03833	-3.49301178741354	0.0015065504738417	Downregulated
L. symbiosum	HMPREF9475_01191	-2.57254410504396	0.00153835290003686	Downregulated
L. symbiosum	HMPREF9475_02186	-3.02471625362284	0.00154989985174722	Downregulated
L. symbiosum	HMPREF9475_04045	-3.82391579269965	0.00155150666324818	Downregulated
L. symbiosum	HMPREF9475_00388	-3.4060605113331	0.00155750730837988	Downregulated
B. infantis	Blon_1883	-5.91752408742946	0.00155916692314085	Downregulated
L. symbiosum	HMPREF9475_01059	-2.62828864961002	0.0015688002151594	Downregulated
B. bifidum	BbifJCM1254_00290	-2.86794098461615	0.00158714294106407	Downregulated
L. symbiosum	HMPREF9475_01637	-3.22872239856257	0.00159409361023081	Downregulated
B. infantis	Blon_0116	-5.5508385511034	0.00160072660153165	Downregulated
B. bifidum	BbifJCM1254_03550	-3.63289943467211	0.00160168295813485	Downregulated
L. symbiosum	HMPREF9475_02389	-2.92954883048995	0.00160168295813485	Downregulated
B. infantis	Blon_2311	-7.00309014211422	0.00160375458542944	Downregulated
B. infantis	Blon_1172	-5.44663971099408	0.00160593847991776	Downregulated
L. symbiosum	HMPREF9475_00934	-3.63409763581595	0.00163107389409415	Downregulated
B. breve	BBBR_0884	-5.76138836910196	0.00167630294493197	Downregulated
L. symbiosum	HMPREF9475_03049	-4.00221595352882	0.00168660302324505	Downregulated
B. infantis	Blon_0391	-5.11942888544726	0.00169167976284692	Downregulated
B. bifidum	BbifJCM1254_14500	-2.72762681366382	0.00169355400469744	Downregulated
B. breve	BBBR_0196	-2.87421424114331	0.00170196431623937	Downregulated
B. infantis	Blon_2301	-5.18193365680383	0.00170847487379693	Downregulated
L. symbiosum	HMPREF9475_02079	-4.59816468876296	0.00172243804117207	Downregulated
B. infantis	Blon_1744	-5.46515473269401	0.00172586964765082	Downregulated
L. symbiosum	HMPREF9475_02362	-4.80726824614176	0.00172725403279335	Downregulated
B. infantis	Blon_0973	-5.79599658289219	0.00173222978933523	Downregulated
B. breve	BBBR_0275	-4.4674763522912	0.00173629766408821	Downregulated
B. breve	BBBR_1659	-4.47432997185208	0.00173774008247055	Downregulated
B. bifidum	BbifJCM1254_14240	-4.71780262163654	0.00173996347686583	Downregulated
B. infantis	Blon_1589	-4.80932517404314	0.00176748527116771	Downregulated
B. breve	BBBR_0786	-5.38345366990763	0.0017783079337624	Downregulated
B. infantis	Blon_0338	-5.2844140584615	0.00178052055130789	Downregulated
L. symbiosum	HMPREF9475_01639	-3.83326859439328	0.00178208156380335	Downregulated
B. bifidum	BbifJCM1254_15980	-3.45948050940602	0.00179673484907319	Downregulated
B. breve	BBBR_0360	-3.6185061298494	0.00180176125395285	Downregulated
B. infantis	Blon_0093	-4.74605636010741	0.00180485759069249	Downregulated
