microorganism	locus_tag	log2FoldChange	padj	diffexpr
B. breve	BBBR_1114	-3.88843343323488	4.89666949806951e-05	Downregulated
B. breve	BBBR_1169	-3.26940186114053	4.9075717754723e-05	Downregulated
B. breve	BBBR_0148	-3.39978864241095	5.09313440160078e-05	Downregulated
B. breve	BBBR_1354	-2.26697371175896	5.40429442319285e-05	Downregulated
B. breve	BBBR_1697	-3.21756689982063	5.54730237336117e-05	Downregulated
B. breve	BBBR_1082	-4.11383208442419	5.59866974186399e-05	Downregulated
B. breve	BBBR_1815	-4.19063239173044	5.65474117546068e-05	Downregulated
B. breve	BBBR_1602	-3.93919060958525	5.755160973162e-05	Downregulated
B. breve	BBBR_1608	-3.99451633081465	5.81838803490617e-05	Downregulated
B. breve	BBBR_1319	-5.49602409235301	5.94844433353971e-05	Downregulated
B. breve	BBBR_0343	-4.12372181341198	5.98311300392577e-05	Downregulated
B. breve	BBBR_0871	-3.85894916413662	6.10991073957698e-05	Downregulated
B. breve	BBBR_1187	-3.45513992343503	6.15602052425659e-05	Downregulated
B. breve	BBBR_0461	-4.98312117795049	6.19639958927512e-05	Downregulated
B. breve	BBBR_1451	-4.797656443264	6.44676389015494e-05	Downregulated
B. breve	BBBR_1731	-4.89724066473322	6.45259658284648e-05	Downregulated
B. breve	BBBR_0153	-3.90549373902604	6.48023341930674e-05	Downregulated
B. breve	BBBR_1702	-5.05678601324841	6.75333302693992e-05	Downregulated
B. breve	BBBR_1080	-3.06080657947024	6.84672603051077e-05	Downregulated
B. breve	BBBR_0698	-3.7241993842039	6.96878908830753e-05	Downregulated
B. breve	BBBR_0168	-5.10245862195902	7.00756041696957e-05	Downregulated
B. breve	BBBR_0190	-3.95817657175377	7.08819425939162e-05	Downregulated
B. breve	BBBR_1671	-4.32695490233547	7.53548902228055e-05	Downregulated
B. breve	BBBR_0276	-3.98591172650644	8.44945704339404e-05	Downregulated
B. breve	BBBR_0672	-3.48623991244989	9.03325378294135e-05	Downregulated
B. breve	BBBR_0540	-3.68243486992699	9.0680750353572e-05	Downregulated
B. breve	BBBR_0040	-3.17232206543374	9.26383189959511e-05	Downregulated
B. breve	BBBR_0238	-6.00542678603579	9.27307097890035e-05	Downregulated
B. breve	BBBR_0136	-3.63956409312961	9.32112909969779e-05	Downregulated
