microorganism	locus_tag	log2FoldChange	padj	diffexpr
B. bifidum	BbifJCM1254_03510	2.01860038974792	1.2574335139514e-05	Upregulated
E. coli	b2014	2.358328615606	1.31925598922756e-05	Upregulated
B. thetaiotaomicron	BT_1046	-5.29179475822731	1.32006783465724e-05	Downregulated
E. coli	b0753	-3.69950549407415	1.43332213072536e-05	Downregulated
E. coli	b2602	-2.16549071464349	1.58288253888175e-05	Downregulated
B. thetaiotaomicron	BT_1955	-6.60480838785685	1.64467523416592e-05	Downregulated
B. bifidum	BbifJCM1254_13290	2.01312237198796	1.7741078743444e-05	Upregulated
E. coli	b3073	-3.99792665244767	1.86727660337888e-05	Downregulated
E. coli	b1680	-2.72674432761755	1.896437928452e-05	Downregulated
B. bifidum	BbifJCM1254_06370	2.9619632745695	1.91448724569976e-05	Upregulated
B. infantis	Blon_2371	7.63277598188911	1.93180854342898e-05	Upregulated
E. coli	b1837	-2.57337652762909	1.98620833901162e-05	Downregulated
E. coli	b4045	-2.68786560520848	1.99262555298603e-05	Downregulated
B. infantis	Blon_0307	5.33602575498055	2.12154167533437e-05	Upregulated
E. coli	b2675	-4.13511270862207	2.14534938214196e-05	Downregulated
E. coli	b0824	-2.7746756932693	2.1686407732064e-05	Downregulated
E. coli	b1836	-3.71745477762371	2.18636845246482e-05	Downregulated
E. coli	b4149	-3.47924343953495	2.28415444441469e-05	Downregulated
E. coli	b3098	-2.71666567542	2.43812695861694e-05	Downregulated
B. infantis	Blon_0951	7.53011253088482	2.56494177232104e-05	Upregulated
E. coli	b1112	-4.0306046081773	2.56688126344181e-05	Downregulated
E. coli	b1061	2.00080808576026	2.57583215401806e-05	Upregulated
E. coli	b1879	3.0276964893937	2.68467692962257e-05	Upregulated
B. infantis	Blon_0612	7.43266038956224	2.68467692962257e-05	Upregulated
E. coli	b4227	-2.65463176768636	2.68467692962257e-05	Downregulated
E. coli	b4203	2.09636225763186	2.68467692962257e-05	Upregulated
E. coli	b1878	3.85129033332003	2.79150295453096e-05	Upregulated
B. bifidum	BbifJCM1254_15150	3.99291764475658	2.83370902638448e-05	Upregulated
E. coli	b3507	-3.96141767555658	2.83689353591931e-05	Downregulated
E. coli	b1258	-4.36713740837584	3.01908497764193e-05	Downregulated
E. coli	b1178	-2.73137124362275	3.11232583645459e-05	Downregulated
E. coli	b0330	-3.07771434567814	3.44336851437847e-05	Downregulated
E. coli	b0020	-2.21340467404656	3.7152116376548e-05	Downregulated
B. infantis	Blon_1922	7.44539201128492	4.06109139525832e-05	Upregulated
B. thetaiotaomicron	BT_1040	-4.4265924424225	4.34729768624872e-05	Downregulated
E. coli	b1679	-2.67155693162784	4.50987519612599e-05	Downregulated
E. coli	b3474	-2.40083837457203	4.57363002012092e-05	Downregulated
E. coli	b0788	-2.5228095821988	4.85912988086916e-05	Downregulated
B. infantis	Blon_0592	7.26000504194643	4.96157264466885e-05	Upregulated
E. coli	b0325	-2.16123743658681	5.02289302670049e-05	Downregulated
E. coli	b3230	2.12342234411873	5.05631157087248e-05	Upregulated
E. coli	b1904	2.5867599444485	5.1548628210142e-05	Upregulated
B. bifidum	BbifJCM1254_07020	3.26404901685967	5.42237648175669e-05	Upregulated
B. bifidum	BbifJCM1254_11390	2.17070095764867	5.52077033562309e-05	Upregulated
E. coli	b3336	-2.4722712378908	5.60543041062376e-05	Downregulated
B. bifidum	BbifJCM1254_05300	2.44405422838433	5.60763705394463e-05	Upregulated
E. coli	b2665	-2.98954909094034	5.81125769597608e-05	Downregulated
E. coli	b3049	-2.96441120883286	5.92341565416171e-05	Downregulated
B. bifidum	BbifJCM1254_13830	2.60444600536479	5.93636387670378e-05	Upregulated
B. infantis	Blon_0355	7.27675044728616	5.94825083877184e-05	Upregulated
B. infantis	Blon_0900	5.02436090897552	6.50018807780919e-05	Upregulated
B. infantis	Blon_0305	7.10453433106005	6.50310619544665e-05	Upregulated
E. coli	b1519	-2.56889718970208	6.50897222156812e-05	Downregulated
B. infantis	Blon_1745	7.32399672759336	7.30123580431587e-05	Upregulated
B. thetaiotaomicron	BT_1042	-3.62997651587833	7.6545304452553e-05	Downregulated
E. coli	b1259	-4.19564854775804	7.67275563720758e-05	Downregulated
B. infantis	Blon_2171	7.04364961966099	7.87804580265457e-05	Upregulated
E. coli	b3366	-2.32803805955266	7.98570306905513e-05	Downregulated
E. coli	b2086	-2.60425823203899	8.05301401130297e-05	Downregulated
E. coli	b0812	-2.31359255091093	9.03265698320156e-05	Downregulated
E. coli	b1732	-3.33431338410199	9.18592292563245e-05	Downregulated
B. infantis	Blon_0144	7.03875407477584	9.74073079659804e-05	Upregulated
E. coli	b0808	-2.92750043797788	9.74073079659804e-05	Downregulated
